Rank,Name,,Country,Qualification,Semi-Final,Final,event_name,date,gender
47,NICKY,DE LEEUW,NED,20   41. | 14-  49. [46.05],,,Imst_(AUT)_2009,21 August - 22 August 2009,Men
48,JESSE,OFFNER,NZL,12-  49. | 16+  47. [48.23],,,Imst_(AUT)_2009,21 August - 22 August 2009,Men
49,ALEXEY,BOBYLEV,RUS,13+  48. | 14-  49. [49.23],,,Imst_(AUT)_2009,21 August - 22 August 2009,Men
50,DAMON,MCNEIL,NZL,11   51. | 14   48. [49.48],,,Imst_(AUT)_2009,21 August - 22 August 2009,Men
51,MARK,PUGH-WILLIAMS,NZL,12-  49. | 14-  49. [50.00],,,Imst_(AUT)_2009,21 August - 22 August 2009,Men
52,MICHAL,ROZEK,CZE,7+  52. | 14-  49. [51.24],,,Imst_(AUT)_2009,21 August - 22 August 2009,Men
1,JOHANNA,ERNST,AUT,top  1. | top  1. [10.68],top,top,Imst_(AUT)_2009,21 August - 22 August 2009,Women
2,ANGELA,EITER,AUT,top  1. | top  1. [10.68],47,top,Imst_(AUT)_2009,21 August - 22 August 2009,Women
3,ALIZÉE,DUFRAISSE,FRA,top  1. | top  1. [10.68],47-,40-,Imst_(AUT)_2009,21 August - 22 August 2009,Women
4,JAIN,KIM,KOR,top  1. | top  1. [10.68],48.5,39-,Imst_(AUT)_2009,21 August - 22 August 2009,Women
5,MAJA,STREMFELJ,SLO,top  1. | top  1. [10.68],top,36,Imst_(AUT)_2009,21 August - 22 August 2009,Women
6,YUKA,KOBAYASHI,JPN,top  1. | top  1. [10.68],46+,32-,Imst_(AUT)_2009,21 August - 22 August 2009,Women
7,CAROLINE,CIAVALDINI,FRA,top  1. | top  1. [10.68],48-,31,Imst_(AUT)_2009,21 August - 22 August 2009,Women
8,CHRISTINE,SCHRANZ,AUT,top  1. | top  1. [10.68],46+,23+,Imst_(AUT)_2009,21 August - 22 August 2009,Women
9,ALEXANDRA,EYER,SUI,top  1. | top  1. [10.68],44,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
10,MURIEL,SARKANY,BEL,top  1. | top  1. [10.68],43,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
11,FLORENCE,PINET,FRA,35+  26. | top  1. [15.72],42.5+,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
12,EVGENIIA,MALAMID,RUS,top  1. | top  1. [10.68],42.5,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
13,YANA,CHERESHNEVA,RUS,top  1. | top  1. [10.68],42,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
13,MINA,MARKOVIC,SLO,top  1. | top  1. [10.68],42,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
15,NATALIJA,GROS,SLO,top  1. | top  1. [10.68],40-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
16,ASJA,GOSAR,SLO,top  1. | 38-  20. [15.68],40-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
17,SASHA,DIGIULIAN,USA,top  1. | 32   25. [17.49],39.5,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
18,CHARLOTTE,DURIF,FRA,top  1. | top  1. [10.68],39.5-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
19,MELISSA,LE NEVE,FRA,top  1. | 37-  23. [16.61],32-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
20,JENNY,LAVARDA,ITA,36+  24. | top  1. [15.10],31-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
21,SABINE,BACHER,AUT,top  1. | 36-  24. [16.97],31-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
22,BETTINA,SCHÖPF,AUT,top  1. | top  1. [10.68],29,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
23,NIKKI,VAN BERGEN,NED,top  1. | 37+  22. [16.25],26-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
24,OLENA,OSTAPENKO,UKR,35   27. | 38-  20. [23.53],22-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
25,BARBARA,BACHER,AUT,top  1. | 24.5   33. [19.90],21+,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
26,SARA,AVOSCAN,ITA,top  1. | 29-  28. [18.33],17-,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
27,JULIANE,WURM,GER,21-  31. | 39-  19. [24.85],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
28,TIFFANY,HENSLEY,USA,36   25. | 28-  29. [27.16],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
29,PAIGE,CLAASSEN,USA,29+  28. | 29   27. [27.50],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
30,LUISA,NEUMÄRKER,GER,29   29. | 25.5-  31. [29.98],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
31,MATHILDE,COUCHOT,FRA,18   36. | 32   25. [30.72],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
32,ISABELLE,KÖLLE,AUT,21-  31. | 28-  29. [30.96],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
33,OLENA,SHURUBOR,UKR,22-  30. | 22-  36. [32.86],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
34,MANUELA,VALSECCHI,ITA,20   35. | 25   32. [33.47],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
35,INES,DULL-KRETSCHMER,GER,21-  31. | 24   34. [33.49],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
35,SONA,HNIZDILOVA,CZE,21-  31. | 24   34. [33.49],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
37,AMANDA,SPEED,NZL,18   36. | 17-  38. [37.50],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
38,SARAH,GILMOUR,NZL,17   39. | 20   37. [38.47],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
39,SARAH,MATTHEWS,AUS,18   36. | 12+  41. [38.95],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
40,OLIVIA,HOLT,NZL,17   39. | 15   39. [39.50],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
41,CLAIRE,GIBSON,NZL,17   39. | 13-  40. [40.00],,,Imst_(AUT)_2009,21 August - 22 August 2009,Women
1,ADAM,ONDRA,CZE,top  1. | top  1. [3.67],44-,top,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
2,PATXI,USOBIAGA LAKUNZA,ESP,33-  7. | top  1. [6.00],43+,56-,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
3,MANUEL,ROMAIN,FRA,top  1. | top  1. [3.67],42-,52+,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
4,ROMAIN,DESGRANGES,FRA,33-  7. | 37   20. [12.81],43,52,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
5,KLEMEN,BECAN,SLO,33-  7. | 45   14. [10.58],39+,52-,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
6,SACHI,AMMA,JPN,29+  16. | top  1. [8.49],39+,51+,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
7,GAUTIER,SUPPER,FRA,top  1. | top  1. [3.67],41-,49-,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
8,RAMÓN,JULIAN PUIGBLANQUE,ESP,36   6. | top  1. [5.20],41-,21+,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
9,DAVID,LAMA,AUT,top  1. | top  1. [3.67],39,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
10,EDUARD,MARIN GARCIA,ESP,31   11. | 37   20. [15.02],39,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
11,THOMAS,TAUPORN,GER,32   10. | 48   10. [10.00],39-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
12,JAKOB,SCHUBERT,AUT,top  1. | top  1. [3.67],36,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
13,FLAVIO,CRESPI,ITA,31-  12. | 46-  13. [13.00],33,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
14,JAN,HOJER,GER,29   17. | 36+  23. [19.99],33-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
15,SANGWON,SON,KOR,31-  12. | 47-  12. [12.49],32+,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
16,VICTOR,ESTELLER OCAÑA,ESP,25.5-  26. | 36   25. [26.48],29+,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
17,ALEXANDER,KALINA,RUS,28-  19. | 49   9. [13.25],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
18,JAHA,KIM,KOR,31-  12. | 40+  17. [14.87],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
19,MARCO ANTONIO,JUBES ANGARITA,ESP,27+  21. | 48-  11. [15.38],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
20,REMY,BERGASSE,FRA,28+  18. | 44   15. [16.43],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
21,IVAN,KAUROV,RUS,30-  15. | 37-  22. [18.17],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
22,MAGNUS,HÖGSTRÖM,SWE,27+  21. | 43+  16. [18.55],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
23,GEIR,SÖDERIN,SWE,25.5-  26. | 36+  23. [25.42],27-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
24,GABRIEL,JOSSERON,FRA,28-  19. | 40   18. [18.73],26.5-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
25,JURE,BECAN,SLO,25+  30. | 40-  19. [24.07],26+,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
26,REMO,SOMMER,SUI,25.5+  23. | 36   25. [24.22],26-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
27,JÉRÔME,DE BOECK,BEL,25.5   24. | 28   29. [26.66],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
28,FELIPE,CAMARGO,BRA,25.5   24. | 27-  30. [27.56],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
29,MARTIN,JAGGI,SUI,25.5-  26. | 30   28. [27.75],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
30,TIM,REUSER,NED,25.5-  26. | 27-  30. [29.20],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
31,JURGEN,LIS,BEL,25+  30. | 23-  35. [32.67],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
32,NICKY,DE LEEUW,NED,18   40. | 32-  27. [32.86],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
33,ERIK,CARLSSON,SWE,25-  32. | 23   34. [33.75],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
34,SIEBE,VANHEE,BEL,21-  36. | 27-  30. [33.87],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
35,STEFAN,GERRITSEN,NED,21-  36. | 24   33. [34.94],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
36,NOÉ,BERGER,LUX,25-  32. | 16   38. [35.68],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
37,RAPHAEL,FERNANDEZ,BEL,25-  32. | 15   39. [36.38],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
37,JÜRGEN,REIS,AUT,25-  32. | 15   39. [36.38],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
39,YANNICK,PASQUAZZO,BEL,21-  36. | 17-  37. [37.00],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
40,WANNE,LIBOT,BEL,19   39. | 17   36. [37.47],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Men
1,JOHANNA,ERNST,AUT,top  1. | top  1. [8.75],top,top,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
2,JAIN,KIM,KOR,top  1. | top  1. [8.75],top,top,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
3,MAJA,STREMFELJ,SLO,top  1. | top  1. [8.75],top,top,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
4,ANGELA,EITER,AUT,42   18. | top  1. [12.37],56,51+,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
5,CHARLOTTE,DURIF,FRA,top  1. | top  1. [8.75],55+,51-,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
6,CAROLINE,CIAVALDINI,FRA,top  1. | top  1. [8.75],54-,50+,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
7,YANA,CHERESHNEVA,RUS,top  1. | top  1. [8.75],52-,44-,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
8,ALEXANDRA,EYER,SUI,top  1. | top  1. [8.75],51,43-,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
9,NATALIJA,GROS,SLO,top  1. | top  1. [8.75],45,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
9,CHRISTINE,SCHRANZ,AUT,top  1. | top  1. [8.75],45,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
11,YUKA,KOBAYASHI,JPN,top  1. | top  1. [8.75],44,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
11,MINA,MARKOVIC,SLO,top  1. | top  1. [8.75],44,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
13,AKIYO,NOGUCHI,JPN,top  1. | top  1. [8.75],43-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
14,MURIEL,SARKANY,BEL,top  1. | top  1. [8.75],41+,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
15,FLORENCE,PINET,FRA,top  1. | 44-  17. [12.37],41,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
16,BARBARA,BACHER,AUT,35   23. | top  1. [13.98],40,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
17,ASJA,GOSAR,SLO,top  1. | 43+  18. [12.73],40-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
18,JENNY,LAVARDA,ITA,top  1. | 40-  23. [14.54],40-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
19,JULIANE,WURM,GER,top  1. | top  1. [8.75],39-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
20,SEURAN,HAN,KOR,37   22. | 41   19. [20.71],39-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
21,NIKKI,VAN BERGEN,NED,41+  19. | 41-  21. [19.97],31,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
22,CECILE,AVEZOU,FRA,38-  21. | 37-  25. [22.91],31,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
23,HANNAH,MIDTBOE,NOR,38+  20. | 41   19. [19.75],30+,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
24,MALIN,HOLMBERG,SWE,30-  25. | 40-  23. [24.24],29-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
25,JESSICA,FAURE,FRA,25   27. | 30   26. [26.50],29-,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
26,MATHILDE,BRUMAGNE,BEL,31   24. | 40+  22. [22.98],19+,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
27,MAGALI,HAYEN,BEL,29+  26. | 24+  27. [26.74],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
28,HELENA,ALEMAN SOBRINO,ESP,24+  28. | 24+  27. [27.75],,,Puurs_(BEL)_2009,25 September - 26 September 2009,Women
1,JAKOB,SCHUBERT,AUT,top  1. | top  1. [7.86],33-,42,Brno_(CZE)_2009,6 November - 7 November 2009,Men
2,PATXI,USOBIAGA LAKUNZA,ESP,top  1. | top  1. [7.86],34+,34-,Brno_(CZE)_2009,6 November - 7 November 2009,Men
3,TOMÁS,MRÁZEK,CZE,top  1. | top  1. [7.86],37,31,Brno_(CZE)_2009,6 November - 7 November 2009,Men
4,THOMAS,TAUPORN,GER,top  1. | top  1. [7.86],35-,29,Brno_(CZE)_2009,6 November - 7 November 2009,Men
5,RAMÓN,JULIAN PUIGBLANQUE,ESP,31-  13. | top  1. [11.53],37,26,Brno_(CZE)_2009,6 November - 7 November 2009,Men
6,AKITO,MATSUSHIMA,JPN,31-  13. | 72+  35. [22.14],33,26-,Brno_(CZE)_2009,6 November - 7 November 2009,Men
7,DAVID,LAMA,AUT,top  1. | top  1. [7.86],33-,26-,Brno_(CZE)_2009,6 November - 7 November 2009,Men
8,MANUEL,ROMAIN,FRA,top  1. | top  1. [7.86],34,23+,Brno_(CZE)_2009,6 November - 7 November 2009,Men
9,KAZUMA,WATANABE,JPN,25   28. | top  1. [16.31],32-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
10,MIKHAIL,CHERNIKOV,RUS,17-  43. | top  1. [20.33],31+,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
11,ADAM,ONDRA,CZE,top  1. | top  1. [7.86],31,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
12,GAUTIER,SUPPER,FRA,top  1. | 90   19. [11.11],31,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
13,MAGNUS,MIDTBOE,NOR,31-  13. | 68+  37. [22.76],30-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
14,SACHI,AMMA,JPN,top  1. | top  1. [7.86],28-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
14,KLEMEN,BECAN,SLO,top  1. | top  1. [7.86],28-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
16,EDUARD,MARIN GARCIA,ESP,28   20. | top  1. [13.78],28-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
17,FLAVIO,CRESPI,ITA,27-  21. | 86   20. [22.00],28-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
18,MARTIN,STRANIK,CZE,26+  24. | 86   20. [23.45],27+,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
19,ALEXANDER,SHOPRIN,RUS,30   16. | 75   32. [22.80],27-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
20,ROMAIN,DESGRANGES,FRA,top  1. | top  1. [7.86],26,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
21,MAX,RUDIGIER,AUT,top  1. | top  1. [7.86],21+,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
22,MATEJ,SOVA,SLO,29-  17. | top  1. [12.89],21-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
23,JURE,BECAN,SLO,24-  33. | top  1. [17.71],21-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
24,EVGENII,ZAZULIN,RUS,18   41. | top  1. [19.74],21-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
25,SANGWON,SON,KOR,29-  17. | 76-  29. [22.91],21-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
26,TATSUMI,NITTA,JPN,27-  21. | 86   20. [22.00],16-,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
27,MAURICIO,HUERTA,MEX,24   31. | 86   20. [26.32],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
28,KONSTANTIN,SAVELYEV,RUS,27-  21. | 75   32. [26.74],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
29,VICTOR,ESTELLER OCAÑA,ESP,25-  29. | 82+  26. [27.69],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
30,HIROKI,TSUNODA,JPN,23+  34. | 86   20. [27.95],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
31,REMY,BERGASSE,FRA,25-  29. | 82   27. [28.22],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
32,JAN,HOJER,GER,28+  19. | 56   43. [28.58],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
33,IGOR,GUSAK,UKR,26+  24. | 74   34. [29.15],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
34,HYUNBIN,MIN,KOR,24   31. | 76   28. [29.70],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
35,JAHA,KIM,KOR,26+  24. | 68   38. [30.82],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
36,JAKUB,HLAVACEK,CZE,25+  27. | 62   40. [33.07],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
37,MIKHAIL,GOGOL,RUS,16-  45. | 84   25. [33.73],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
38,MIKHAIL,KOCHETKOV,RUS,21+  38. | 76-  29. [33.99],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
39,ONDREJ,SVUB,SVK,21-  40. | 76-  29. [34.64],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
40,NICKY,DE LEEUW,NED,23+  34. | 62   40. [37.92],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
41,IVAN,KAUROV,RUS,23+  34. | 54+  44. [39.52],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
42,TAKESHI,ITO,JPN,23+  34. | 48   48. [41.92],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
43,MICHAL,ROZEK,CZE,21+  38. | 48+  47. [42.54],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
44,ALEKSEI,SHCHERVIANIN,RUS,13+  50. | 70-  36. [42.64],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
45,STANISLAV,POPLAVSKIY,RUS,18-  42. | 50+  45. [43.47],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
46,ADRIAN,BAXTER,GBR,13+  50. | 64   39. [44.38],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
47,DAVID,SATANEK,SVK,15+  47. | 60+  42. [44.43],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
48,JAKUB,KOVACIK,SVK,16-  45. | 50   46. [45.75],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
49,MARCEL,DIPPON,GER,17-  43. | 48   48. [46.40],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
50,MIROSLAV,HRASKO,SVK,14+  48. | 48   48. [48.74],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
51,MARTIN,SIFRA,CZE,14   49. | 48   48. [49.25],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
52,PAVEL,CHUDINOV,RUS,3   52. | 44-  52. [52.00],,,Brno_(CZE)_2009,6 November - 7 November 2009,Men
1,JAIN,KIM,KOR,top  1. | top  1. [12.96],top,47+,Brno_(CZE)_2009,6 November - 7 November 2009,Women
2,MAJA,STREMFELJ,SLO,top  1. | top  1. [12.96],38-,47+,Brno_(CZE)_2009,6 November - 7 November 2009,Women
3,MINA,MARKOVIC,SLO,top  1. | top  1. [12.96],38,46-,Brno_(CZE)_2009,6 November - 7 November 2009,Women
4,MURIEL,SARKANY,BEL,top  1. | top  1. [12.96],38-,46-,Brno_(CZE)_2009,6 November - 7 November 2009,Women
5,JOHANNA,ERNST,AUT,top  1. | top  1. [12.96],38-,45,Brno_(CZE)_2009,6 November - 7 November 2009,Women
6,CAROLINE,CIAVALDINI,FRA,top  1. | top  1. [12.96],38,45-,Brno_(CZE)_2009,6 November - 7 November 2009,Women
7,CHARLOTTE,DURIF,FRA,top  1. | top  1. [12.96],38-,45-,Brno_(CZE)_2009,6 November - 7 November 2009,Women
7,YUKA,KOBAYASHI,JPN,top  1. | top  1. [12.96],38-,45-,Brno_(CZE)_2009,6 November - 7 November 2009,Women
7,AKIYO,NOGUCHI,JPN,top  1. | top  1. [12.96],38-,45-,Brno_(CZE)_2009,6 November - 7 November 2009,Women
10,FLORENCE,PINET,FRA,top  1. | top  1. [12.96],43+,43+,Brno_(CZE)_2009,6 November - 7 November 2009,Women
11,ANGELA,EITER,AUT,top  1. | top  1. [12.96],38,43,Brno_(CZE)_2009,6 November - 7 November 2009,Women
12,CHRISTINE,SCHRANZ,AUT,top  1. | top  1. [12.96],36+,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
13,YANA,CHERESHNEVA,RUS,top  1. | top  1. [12.96],36,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
14,BARBARA,BACHER,AUT,top  1. | top  1. [12.96],36-,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
14,ALIZÉE,DUFRAISSE,FRA,top  1. | top  1. [12.96],36-,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
14,NATALIJA,GROS,SLO,top  1. | top  1. [12.96],36-,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
17,JULIANE,WURM,GER,top  1. | top  1. [12.96],33-,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
18,CECILE,AVEZOU,FRA,top  1. | top  1. [12.96],32+,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
18,ALEXANDRA,EYER,SUI,top  1. | top  1. [12.96],32+,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
18,NELLY,KUDROVA,CZE,top  1. | top  1. [12.96],32+,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
21,SEURAN,HAN,KOR,top  1. | top  1. [12.96],30,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
22,MATHILDE,BRUMAGNE,BEL,60-  24. | top  1. [18.33],29,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
23,JENNY,LAVARDA,ITA,top  1. | top  1. [12.96],25,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
24,LUCIE,HROZOVA,CZE,58   26. | top  1. [19.26],23,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
25,ASJA,GOSAR,SLO,58+  25. | top  1. [18.71],22+,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
26,EVGENIIA,MALAMID,RUS,top  1. | top  1. [12.96],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
27,MALGORZATA,KUSZTELAK,POL,54   28. | top  1. [19.80],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
28,ZUZANA,CINTALOVA,SVK,58   26. | 80+  28. [27.24],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
29,SONA,HNIZDILOVA,CZE,54-  29. | 56-  30. [29.50],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
30,OLENA,OSTAPENKO,UKR,52+  30. | 78   29. [29.98],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
31,AGATA,MODRZEJEWSKA,POL,52+  30. | 50+  31. [31.25],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
32,HELENA,LIPENSKA,CZE,52+  30. | 50   33. [31.98],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
33,SILVIE,RAJFOVA,CZE,48   33. | 50+  31. [32.24],,,Brno_(CZE)_2009,6 November - 7 November 2009,Women
1,ADAM,ONDRA,CZE,top  1. | top  1. [6.12],top,47-,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
2,SACHI,AMMA,JPN,top  1. | top  1. [6.12],44.5-,44,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
3,JAKOB,SCHUBERT,AUT,top  1. | top  1. [6.12],49-,44-,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
4,MIKHAIL,CHERNIKOV,RUS,top  1. | 33-  17. [11.94],44,42-,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
5,KLEMEN,BECAN,SLO,34-  15. | top  1. [8.94],46-,41,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
6,PATXI,USOBIAGA LAKUNZA,ESP,34-  15. | top  1. [8.94],46-,40+,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
7,GAUTIER,SUPPER,FRA,top  1. | 34+  13. [10.06],44.5+,37,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
8,MAGNUS,MIDTBOE,NOR,34-  15. | 35-  11. [13.56],44,37-,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
9,MANUEL,ROMAIN,FRA,top  1. | top  1. [6.12],44-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
10,DAVID,LAMA,AUT,top  1. | 32-  23. [13.42],44-,,Kranj_(SLO)_2009,14 November - 15 November 2009,Men
